2013-04-15,Regular
2013-04-16,Regular
2013-04-17,Regular
2013-04-18,Regular
2013-04-19,Regular
2013-04-20,Regular
2013-04-21,Regular
2013-04-22,Regular
2013-04-23,Regular
2013-04-24,Regular
2013-04-25,Regular
2013-04-26,Regular
2013-04-27,Regular
2013-04-28,Regular
2013-04-29,Regular
2013-04-30,Summer
2013-05-01,Holiday
2013-05-02,Regular
2013-05-03,Regular
2013-05-04,Regular
2013-05-05,Regular
2013-05-06,Regular
2013-05-07,Regular
2013-05-08,Regular
2013-05-09,Holiday
2013-05-10,Regular
2013-05-11,Regular
2013-05-12,Regular
2013-05-13,Regular
2013-05-14,Regular
2013-05-15,Summer
2013-05-16,Regular
2013-05-17,Regular
2013-05-18,Regular
2013-05-19,Regular
2013-05-20,Holiday
2013-05-21,Regular
2013-05-22,Regular
2013-05-23,Regular
2013-05-24,Regular
2013-05-25,Regular
2013-05-26,Regular
2013-05-27,Regular
2013-05-28,Regular
2013-05-29,Regular
2013-05-30,Holiday
2013-05-31,Regular
2013-06-01,Summer
2013-06-02,Summer
2013-06-03,Summer
2013-06-04,Summer
2013-06-05,Summer
2013-06-06,Summer
2013-06-07,Summer
2013-06-08,Summer
2013-06-09,Summer
2013-06-10,Summer
2013-06-11,Summer
2013-06-12,Summer
2013-06-13,Summer
2013-06-14,Summer
2013-06-15,Summer
2013-06-16,Summer
2013-06-17,Summer
2013-06-18,Summer
2013-06-19,Summer
2013-06-20,Summer
2013-06-21,Summer
2013-06-22,Summer
2013-06-23,Summer
2013-06-24,Summer
2013-06-25,Summer
2013-06-26,Summer
2013-06-27,Summer
2013-06-28,Summer
2013-06-29,Summer
2013-06-30,Summer
2013-07-01,Summer
2013-07-02,Summer
2013-07-03,Summer
2013-07-04,Summer
2013-07-05,Summer
2013-07-06,Summer
2013-07-07,Summer
2013-07-08,Summer
2013-07-09,Summer
2013-07-10,Summer
2013-07-11,Summer
2013-07-12,Summer
2013-07-13,Summer
2013-07-14,Summer
2013-07-15,Summer
2013-07-16,Summer
2013-07-17,Summer
2013-07-18,Summer
2013-07-19,Summer
2013-07-20,Summer
2013-07-21,Summer
2013-07-22,Summer
2013-07-23,Summer
2013-07-24,Summer
2013-07-25,Summer
2013-07-26,Summer
2013-07-27,Summer
2013-07-28,Summer
2013-07-29,Summer
2013-07-30,Summer
2013-07-31,Summer
2013-08-01,Holiday
2013-08-02,Summer
2013-08-03,Summer
2013-08-04,Summer
2013-08-05,Summer
2013-08-06,Summer
2013-08-07,Summer
2013-08-08,Summer
2013-08-09,Summer
2013-08-10,Summer
2013-08-11,Summer
2013-08-12,Summer
2013-08-13,Summer
2013-08-14,Summer
2013-08-15,Holiday
2013-08-16,Summer
2013-08-17,Summer
2013-08-18,Summer
2013-08-19,Summer
2013-08-20,Summer
2013-08-21,Summer
2013-08-22,Summer
2013-08-23,Summer
2013-08-24,Summer
2013-08-25,Summer
2013-08-26,Summer
2013-08-27,Summer
2013-08-28,Summer
2013-08-29,Summer
2013-08-30,Summer
2013-08-31,Summer
2013-09-01,Regular
2013-09-02,Regular
2013-09-03,Regular
2013-09-04,Regular
2013-09-05,Regular
2013-09-06,Regular
2013-09-07,Regular
2013-09-08,Regular
2013-09-09,Regular
2013-09-10,Regular
2013-09-11,Regular
2013-09-12,Regular
2013-09-13,Regular
2013-09-14,Regular
2013-09-15,Regular
2013-09-16,Holiday
2013-09-17,Regular
2013-09-18,Regular
2013-09-19,Regular
2013-09-20,Regular
2013-09-21,Regular
2013-09-22,Holiday
2013-09-23,Regular
2013-09-24,Regular
2013-09-25,Holiday
2013-09-26,Regular
2013-09-27,Regular
2013-09-28,Regular
2013-09-29,Regular
2013-09-30,Regular
2013-10-01,Regular
2013-10-02,Regular
2013-10-03,Regular
2013-10-04,Regular
2013-10-05,Regular
2013-10-06,Regular
2013-10-07,Regular
2013-10-08,Regular
2013-10-09,Regular
2013-10-10,Regular
2013-10-11,Regular
2013-10-12,Regular
2013-10-13,Regular
2013-10-14,Regular
2013-10-15,Regular
2013-10-16,Regular
2013-10-17,Regular
2013-10-18,Regular
2013-10-19,Regular
2013-10-20,Regular
2013-10-21,Regular
2013-10-22,Regular
2013-10-23,Regular
2013-10-24,Regular
2013-10-25,Regular
2013-10-26,Regular
2013-10-27,Regular
2013-10-28,Regular
2013-10-29,Regular
2013-10-30,Regular
2013-10-31,Regular
2013-11-01,Holiday
2013-11-02,Regular
2013-11-03,Regular
2013-11-04,Regular
2013-11-05,Regular
2013-11-06,Regular
2013-11-07,Regular
2013-11-08,Regular
2013-11-09,Regular
2013-11-10,Regular
2013-11-11,Regular
2013-11-12,Regular
2013-11-13,Regular
2013-11-14,Regular
2013-11-15,Regular
2013-11-16,Regular
2013-11-17,Regular
2013-11-18,Regular
2013-11-19,Regular
2013-11-20,Regular
2013-11-21,Regular
2013-11-22,Regular
2013-11-23,Regular
2013-11-24,Regular
2013-11-25,Regular
2013-11-26,Regular
2013-11-27,Regular
2013-11-28,Regular
2013-11-29,Regular
2013-11-30,Regular
2013-12-01,Regular
2013-12-02,Regular
2013-12-03,Regular
2013-12-04,Regular
2013-12-05,Regular
2013-12-06,Regular
2013-12-07,Regular
2013-12-08,Regular
2013-12-09,Regular
2013-12-10,Regular
2013-12-11,Regular
2013-12-12,Regular
2013-12-13,Regular
2013-12-14,Regular
2013-12-15,Regular
2013-12-16,Regular
2013-12-17,Regular
2013-12-18,Regular
2013-12-19,Regular
2013-12-20,Regular
2013-12-21,Break
2013-12-22,Break
2013-12-23,Break
2013-12-24,Break
2013-12-25,Break
2013-12-26,Break
2013-12-27,Break
2013-12-28,Break
2013-12-29,Break
2013-12-30,Break
2013-12-31,Break
